/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
0,0,0,1.2,0,3.298827850032477e-05,0,1.199913647236681,0,0
6.25e-12,0.075,6.25e-12,1.125,6.25e-12,0.003901874810068664,6.25e-12,1.202641175132432,6.25e-12,0.075
1.228938074571116e-11,0.1474725689485339,1.228938074571116e-11,1.052527431051466,1.228938074571116e-11,0.005451633720336946,1.228938074571116e-11,1.203070051992789,1.228938074571116e-11,0.1474725689485339
2.436814223713348e-11,0.2924177068456018,2.436814223713348e-11,0.9075822931543982,2.436814223713348e-11,0.0128184906994948,2.436814223713348e-11,1.20389033994381,2.436814223713348e-11,0.2924177068456018
3.511720455213379e-11,0.4214064546256055,3.511720455213379e-11,0.7785935453743944,3.511720455213379e-11,0.03042020568043781,3.511720455213379e-11,1.205183494478429,3.511720455213379e-11,0.4214064546256055
4.966322172092006e-11,0.5959586606510408,4.966322172092006e-11,0.6040413393489592,4.966322172092006e-11,0.07310426150746641,4.966322172092006e-11,1.20689871931315,4.966322172092006e-11,0.5959586606510408
6.108606428823324e-11,0.7330327714587989,6.108606428823324e-11,0.4669672285412011,6.108606428823324e-11,0.1163604951035329,6.108606428823324e-11,1.206059125096147,6.108606428823324e-11,0.7330327714587989
6.926200998168423e-11,0.8311441197802107,6.926200998168423e-11,0.3688558802197892,6.926200998168423e-11,0.1495190021614744,6.926200998168423e-11,1.19172831536287,6.926200998168423e-11,0.8311441197802107
7.940254972025105e-11,0.9528305966430126,7.940254972025105e-11,0.2471694033569873,7.940254972025105e-11,0.1951667554759072,7.940254972025105e-11,1.12735002653446,7.940254972025105e-11,0.9528305966430126
8.719324179657577e-11,1.046318901558909,8.719324179657577e-11,0.1536810984410908,8.719324179657577e-11,0.2418156072372428,8.719324179657577e-11,1.023582769334695,8.719324179657577e-11,1.046318901558909
9.359662089828788e-11,1.123159450779454,9.359662089828788e-11,0.07684054922054551,9.359662089828788e-11,0.3054707449379592,9.359662089828788e-11,0.8568106291818884,9.359662089828788e-11,1.123159450779454
9.679831044914394e-11,1.161579725389727,9.679831044914394e-11,0.03842027461027286,9.679831044914394e-11,0.3607133881293393,9.679831044914394e-11,0.7230633637847371,9.679831044914394e-11,1.161579725389727
1e-10,1.2,1e-10,0,1e-10,0.4509957953082674,1e-10,0.536002500504366,1e-10,1.2
1.011587038774923e-10,1.2,1.011587038774923e-10,0,1.011587038774923e-10,0.4955515988816599,1.011587038774923e-10,0.4513178449435002,1.011587038774923e-10,1.2
