/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
1.0203310386974e-08,1.2,1.0203310386974e-08,0,1.0203310386974e-08,1.196559466858028,1.0203310386974e-08,-0.001765302877140917,1.0203310386974e-08,0
1.020972136274736e-08,1.2,1.020972136274736e-08,0,1.020972136274736e-08,1.199857657196803,1.020972136274736e-08,0.0007988285074132743,1.020972136274736e-08,0
1.021605688607147e-08,1.2,1.021605688607147e-08,0,1.021605688607147e-08,1.199558846491253,1.021605688607147e-08,9.248780243332078e-06,1.021605688607147e-08,0
1.022637284934212e-08,1.2,1.022637284934212e-08,0,1.022637284934212e-08,1.1998142394111,1.022637284934212e-08,8.253979252998675e-05,1.022637284934212e-08,0
1.023718171195891e-08,1.2,1.023718171195891e-08,0,1.023718171195891e-08,1.199776409407096,1.023718171195891e-08,7.825597577906362e-06,1.023718171195891e-08,0
1.02574325247651e-08,1.2,1.02574325247651e-08,0,1.02574325247651e-08,1.199806543088541,1.02574325247651e-08,3.712483986517679e-05,1.02574325247651e-08,0
1.029747258550539e-08,1.2,1.029747258550539e-08,0,1.029747258550539e-08,1.199787002862043,1.029747258550539e-08,1.609232873049323e-05,1.029747258550539e-08,0
1.037514423957812e-08,1.2,1.037514423957812e-08,0,1.037514423957812e-08,1.199803050641626,1.037514423957812e-08,3.34097338938021e-05,1.037514423957812e-08,0
1.053048754772357e-08,1.2,1.053048754772357e-08,0,1.053048754772357e-08,1.199788530542092,1.053048754772357e-08,1.765955742944814e-05,1.053048754772357e-08,0
1.084117416401446e-08,1.2,1.084117416401446e-08,0,1.084117416401446e-08,1.199802345294237,1.084117416401446e-08,3.267322285379997e-05,1.084117416401446e-08,0
1.146254739659626e-08,1.2,1.146254739659626e-08,0,1.146254739659626e-08,1.199788869850288,1.146254739659626e-08,1.801650025128694e-05,1.146254739659626e-08,0
1.270529386175984e-08,1.2,1.270529386175984e-08,0,1.270529386175984e-08,1.199802178842077,1.270529386175984e-08,3.249751939551741e-05,1.270529386175984e-08,0
1.470529386175984e-08,1.2,1.470529386175984e-08,0,1.470529386175984e-08,1.19978895892255,1.470529386175984e-08,1.811068510048567e-05,1.470529386175984e-08,0
1.670529386175984e-08,1.2,1.670529386175984e-08,0,1.670529386175984e-08,1.199802110986197,1.670529386175984e-08,3.242569404436105e-05,1.670529386175984e-08,0
1.835264693087992e-08,1.2,1.835264693087992e-08,0,1.835264693087992e-08,1.199789033653648,1.835264693087992e-08,1.818985665694801e-05,1.835264693087992e-08,0
2e-08,1.2,2e-08,0,2e-08,1.19980202945222,2e-08,3.233924104105412e-05,2e-08,0
2.002449902228317e-08,1.2,2.002449902228317e-08,0,2.002449902228317e-08,1.205990332759554,2.002449902228317e-08,0.004733046356890238,2.002449902228317e-08,0.2939882673980166
2.004884557410703e-08,1.2,2.004884557410703e-08,0,2.004884557410703e-08,1.20716321148558,2.004884557410703e-08,0.005002711830897246,2.004884557410703e-08,0.5861468892843168
2.007442278705351e-08,1.2,2.007442278705351e-08,0,2.007442278705351e-08,1.206413626970601,2.007442278705351e-08,0.003399082514903255,2.007442278705351e-08,0.8930734446421438
2.01e-08,1.2,2.01e-08,0,2.01e-08,1.207003189352449,2.01e-08,0.003500845156995441,2.01e-08,1.2
2.010351960328342e-08,1.157764760599028,2.010351960328342e-08,0.04223523940097187,2.010351960328342e-08,1.207379972952742,2.010351960328342e-08,0.01435671790694573,2.010351960328342e-08,1.2
2.011021143664338e-08,1.07746276027949,2.011021143664338e-08,0.1225372397205101,2.011021143664338e-08,1.21140505857775,2.011021143664338e-08,0.04656608854705632,2.011021143664338e-08,1.2
2.011652701172272e-08,1.001675859327378,2.011652701172272e-08,0.1983241406726215,2.011652701172272e-08,1.214043693448223,2.011652701172272e-08,0.08242457371955292,2.011652701172272e-08,1.2
2.012385482623603e-08,0.9137420851676512,2.012385482623603e-08,0.2862579148323488,2.012385482623603e-08,1.212487023236642,2.012385482623603e-08,0.1180753974384095,2.012385482623603e-08,1.2
2.013159228627604e-08,0.8208925646874967,2.013159228627604e-08,0.3791074353125032,2.013159228627604e-08,1.207813132789773,2.013159228627604e-08,0.1512950150120342,2.013159228627604e-08,1.2
2.014571015780143e-08,0.6514781063828777,2.014571015780143e-08,0.5485218936171222,2.014571015780143e-08,1.177681021758176,2.014571015780143e-08,0.185708562195525,2.014571015780143e-08,1.2
2.015758968472283e-08,0.5089237833260335,2.015758968472283e-08,0.6910762166739665,2.015758968472283e-08,1.127293984231878,2.015758968472283e-08,0.1969856851915567,2.015758968472283e-08,1.2
2.017169730062492e-08,0.3396323925009785,2.017169730062492e-08,0.8603676074990214,2.017169730062492e-08,1.023236844450025,2.017169730062492e-08,0.2106654521686947,2.017169730062492e-08,1.2
2.018398010953651e-08,0.1922386855618372,2.018398010953651e-08,1.007761314438163,2.018398010953651e-08,0.8554876777244649,2.018398010953651e-08,0.2434798684864052,2.018398010953651e-08,1.2
2.019199005476826e-08,0.09611934278089351,2.019199005476826e-08,1.103880657219106,2.019199005476826e-08,0.676446731485531,2.019199005476826e-08,0.3058208867522958,2.019199005476826e-08,1.2
2.019599502738413e-08,0.04805967139044132,2.019599502738413e-08,1.151940328609559,2.019599502738413e-08,0.5556771137187738,2.019599502738413e-08,0.3615903176147783,2.019599502738413e-08,1.2
2.02e-08,0,2.02e-08,1.2,2.02e-08,0.4062423992060595,2.02e-08,0.437473449680385,2.02e-08,1.2
2.020183123084066e-08,0,2.020183123084066e-08,1.2,2.020183123084066e-08,0.3316540574979978,2.020183123084066e-08,0.4824140330662197,2.020183123084066e-08,1.2
2.020423944045241e-08,0,2.020423944045241e-08,1.2,2.020423944045241e-08,0.2412128944762627,2.020423944045241e-08,0.5474643552027241,2.020423944045241e-08,1.2
2.020650964609673e-08,0,2.020650964609673e-08,1.2,2.020650964609673e-08,0.1721043614655607,2.020650964609673e-08,0.617790866411886,2.020650964609673e-08,1.2
2.020937196098033e-08,0,2.020937196098033e-08,1.2,2.020937196098033e-08,0.1111481239574387,2.020937196098033e-08,0.7138923921795429,2.020937196098033e-08,1.2
2.021306428326386e-08,0,2.021306428326386e-08,1.2,2.021306428326386e-08,0.06698166809818197,2.021306428326386e-08,0.8415047543362094,2.021306428326386e-08,1.2
2.021698897384419e-08,0,2.021698897384419e-08,1.2,2.021698897384419e-08,0.04315457557256773,2.021698897384419e-08,0.9672988996585125,2.021698897384419e-08,1.2
2.022047938267875e-08,0,2.022047938267875e-08,1.2,2.022047938267875e-08,0.02951026062367273,2.022047938267875e-08,1.056936239851128,2.022047938267875e-08,1.2
2.022430933843248e-08,0,2.022430933843248e-08,1.2,2.022430933843248e-08,0.01783396988214995,2.022430933843248e-08,1.122759933083433,2.022430933843248e-08,1.2
2.022892873082254e-08,0,2.022892873082254e-08,1.2,2.022892873082254e-08,0.008421833498012104,2.022892873082254e-08,1.165429158855462,2.022892873082254e-08,1.2
2.023415118265998e-08,0,2.023415118265998e-08,1.2,2.023415118265998e-08,0.003267744847480603,2.023415118265998e-08,1.186524713401817,2.023415118265998e-08,1.2
2.023872375436138e-08,0,2.023872375436138e-08,1.2,2.023872375436138e-08,0.001455300353216458,2.023872375436138e-08,1.194012886783666,2.023872375436138e-08,1.2
2.024400106181696e-08,0,2.024400106181696e-08,1.2,2.024400106181696e-08,0.0005495082759939191,2.024400106181696e-08,1.197636036342672,2.024400106181696e-08,1.2
2.025058405161858e-08,0,2.025058405161858e-08,1.2,2.025058405161858e-08,0.0001718560208757549,2.025058405161858e-08,1.199209850971902,2.025058405161858e-08,1.2
2.025990824850869e-08,0,2.025990824850869e-08,1.2,2.025990824850869e-08,3.169822312404824e-05,2.025990824850869e-08,1.199737805612532,2.025990824850869e-08,1.2
2.027292224128813e-08,0,2.027292224128813e-08,1.2,2.027292224128813e-08,2.40227231885782e-05,2.027292224128813e-08,1.199808006680979,2.027292224128813e-08,1.2
2.02938734714602e-08,0,2.02938734714602e-08,1.2,2.02938734714602e-08,1.754124561607488e-05,2.02938734714602e-08,1.199797102385158,2.02938734714602e-08,1.2
2.033101866115625e-08,0,2.033101866115625e-08,1.2,2.033101866115625e-08,2.517046146976869e-05,2.033101866115625e-08,1.19980314111706,2.033101866115625e-08,1.2
2.040530904054836e-08,0,2.040530904054836e-08,1.2,2.040530904054836e-08,1.731940796874932e-05,2.040530904054836e-08,1.199798118265388,2.040530904054836e-08,1.2
2.055388979933256e-08,0,2.055388979933256e-08,1.2,2.055388979933256e-08,2.523669240517927e-05,2.055388979933256e-08,1.199802816853233,2.055388979933256e-08,1.2
2.085105131690097e-08,0,2.085105131690097e-08,1.2,2.085105131690097e-08,1.729365535904551e-05,2.085105131690097e-08,1.199798249981022,2.085105131690097e-08,1.2
2.14453743520378e-08,0,2.14453743520378e-08,1.2,2.14453743520378e-08,2.524804895319833e-05,2.14453743520378e-08,1.199802757291851,2.14453743520378e-08,1.2
2.263402042231145e-08,0,2.263402042231145e-08,1.2,2.263402042231145e-08,1.728832351024443e-05,2.263402042231145e-08,1.199798278324227,2.263402042231145e-08,1.2
2.463402042231145e-08,0,2.463402042231145e-08,1.2,2.463402042231145e-08,2.52507913141206e-05,2.463402042231145e-08,1.199802742607861,2.463402042231145e-08,1.2
2.663402042231145e-08,0,2.663402042231145e-08,1.2,2.663402042231145e-08,1.728631966338552e-05,2.663402042231145e-08,1.199798289102686,2.663402042231145e-08,1.2
2.863402042231145e-08,0,2.863402042231145e-08,1.2,2.863402042231145e-08,2.525276528105426e-05,2.863402042231145e-08,1.199802731953584,2.863402042231145e-08,1.2
3.01e-08,0,3.01e-08,1.2,3.01e-08,1.728402734086956e-05,3.01e-08,1.199798301526326,3.01e-08,1.2
3.012332366217701e-08,0,3.012332366217701e-08,1.2,3.012332366217701e-08,-0.003544826774549975,3.012332366217701e-08,1.193716769243268,3.012332366217701e-08,0.9201160538758655
3.014697376165835e-08,0,3.014697376165835e-08,1.2,3.014697376165835e-08,-0.004266843624471508,3.014697376165835e-08,1.192306581507266,3.014697376165835e-08,0.6363148600997705
3.017348688082918e-08,0,3.017348688082918e-08,1.2,3.017348688082918e-08,-0.004976181455442702,3.017348688082918e-08,1.192904781408838,3.017348688082918e-08,0.3181574300498897
3.02e-08,0,3.02e-08,1.2,3.02e-08,-0.005264076546451605,3.02e-08,1.192713811094878,3.02e-08,0
3.020334824481613e-08,0,3.020334824481613e-08,1.2,3.020334824481613e-08,-0.001752200577834767,3.020334824481613e-08,1.196576673675768,3.020334824481613e-08,0
3.020983229867636e-08,0,3.020983229867636e-08,1.2,3.020983229867636e-08,0.0008046292272880898,3.020983229867636e-08,1.199873084666649,3.020983229867636e-08,0
3.021624668204308e-08,0,3.021624668204308e-08,1.2,3.021624668204308e-08,1.108814439585749e-06,3.021624668204308e-08,1.199558813744426,3.021624668204308e-08,0
3.02266663955202e-08,0,3.02266663955202e-08,1.2,3.02266663955202e-08,8.442140099017363e-05,3.02266663955202e-08,1.199817902043267,3.02266663955202e-08,0
3.023762154298517e-08,0,3.023762154298517e-08,1.2,3.023762154298517e-08,6.173435242930181e-06,3.023762154298517e-08,1.199775394085369,3.023762154298517e-08,0
3.025800319700308e-08,0,3.025800319700308e-08,1.2,3.025800319700308e-08,3.818637079285091e-05,3.025800319700308e-08,1.199807382364054,3.025800319700308e-08,0
3.029822663591555e-08,0,3.029822663591555e-08,1.2,3.029822663591555e-08,1.542767561644738e-05,3.029822663591555e-08,1.199786308371133,3.029822663591555e-08,0
3.037582342780824e-08,0,3.037582342780824e-08,1.2,3.037582342780824e-08,3.442019179966189e-05,3.037582342780824e-08,1.199803677833449,3.037582342780824e-08,0
3.053101701159362e-08,0,3.053101701159362e-08,1.2,3.053101701159362e-08,1.713480968805681e-05,3.053101701159362e-08,1.199787925512962,3.053101701159362e-08,0
3.084140417916438e-08,0,3.084140417916438e-08,1.2,3.084140417916438e-08,3.361937348967786e-05,3.084140417916438e-08,1.199802929290202,3.084140417916438e-08,0
3.14621785143059e-08,0,3.14621785143059e-08,1.2,3.14621785143059e-08,1.752262660908793e-05,3.14621785143059e-08,1.199788285987121,3.14621785143059e-08,0
3.270372718458894e-08,0,3.270372718458894e-08,1.2,3.270372718458894e-08,3.3428538399826e-05,3.270372718458894e-08,1.199802752367074,3.270372718458894e-08,0
3.470372718458894e-08,0,3.470372718458894e-08,1.2,3.470372718458894e-08,1.762486732075592e-05,3.470372718458894e-08,1.199788380651521,3.470372718458894e-08,0
3.670372718458894e-08,0,3.670372718458894e-08,1.2,3.670372718458894e-08,3.335062404626269e-05,3.670372718458894e-08,1.199802680282901,3.670372718458894e-08,0
3.835186359229447e-08,0,3.835186359229447e-08,1.2,3.835186359229447e-08,1.771072120177048e-05,3.835186359229447e-08,1.199788460029158,3.835186359229447e-08,0
4e-08,0,4e-08,1.2,4e-08,3.325690190230043e-05,4e-08,1.199802593686629,4e-08,0
4.000625e-08,0.07500000000000563,4.000625e-08,1.124999999999994,4.000625e-08,0.004203110678257023,4.000625e-08,1.204584651623778,4.000625e-08,0.07500000000000563
4.001608003706028e-08,0.1929604447233142,4.001608003706028e-08,1.007039555276686,4.001608003706028e-08,0.006665659712518359,4.001608003706028e-08,1.207385588457364,4.001608003706028e-08,0.1929604447233142
4.00283264861453e-08,0.3399178337435877,4.00283264861453e-08,0.8600821662564122,4.00283264861453e-08,0.01173742516466263,4.00283264861453e-08,1.207920300872322,4.00283264861453e-08,0.3399178337435877
4.004081770024534e-08,0.489812402944061,4.004081770024534e-08,0.7101875970559389,4.004081770024534e-08,0.02827073843206643,4.004081770024534e-08,1.210511041069364,4.004081770024534e-08,0.489812402944061
4.00555026549246e-08,0.6660318590952199,4.00555026549246e-08,0.5339681409047801,4.00555026549246e-08,0.05867878588951928,4.00555026549246e-08,1.212531355470238,4.00555026549246e-08,0.6660318590952199
4.006571098901114e-08,0.7885318681336372,4.006571098901114e-08,0.4114681318663628,4.006571098901114e-08,0.0843871223593613,4.006571098901114e-08,1.207662538909962,4.006571098901114e-08,0.7885318681336372
4.007324063467644e-08,0.8788876161172119,4.007324063467644e-08,0.3211123838827881,4.007324063467644e-08,0.1028500737421469,4.007324063467644e-08,1.184567276944467,4.007324063467644e-08,0.8788876161172119
4.008192587179477e-08,0.9831104615372465,4.008192587179477e-08,0.2168895384627535,4.008192587179477e-08,0.1264389689339928,4.008192587179477e-08,1.119883593043832,4.008192587179477e-08,0.9831104615372465
4.009042947656339e-08,1.085153718760698,4.009042947656339e-08,0.1148462812393016,4.009042947656339e-08,0.156939621531114,4.009042947656339e-08,1.004411137914684,4.009042947656339e-08,1.085153718760698
4.00952147382817e-08,1.142576859380354,4.00952147382817e-08,0.05742314061964549,4.00952147382817e-08,0.1808439634673391,4.00952147382817e-08,0.9053649599553335,4.00952147382817e-08,1.142576859380354
4.01e-08,1.2,4.01e-08,0,4.01e-08,0.2216711419738433,4.01e-08,0.7679022136377749,4.01e-08,1.2
4.010189472189711e-08,1.2,4.010189472189711e-08,0,4.010189472189711e-08,0.2453546330569225,4.010189472189711e-08,0.7014655691611358,4.010189472189711e-08,1.2
4.010454538618401e-08,1.2,4.010454538618401e-08,0,4.010454538618401e-08,0.2866030013867387,4.010454538618401e-08,0.6100739376947134,4.010454538618401e-08,1.2
4.010702013358304e-08,1.2,4.010702013358304e-08,0,4.010702013358304e-08,0.3371871068886578,4.010702013358304e-08,0.5252175229744356,4.010702013358304e-08,1.2
4.011118846192964e-08,1.2,4.011118846192964e-08,0,4.011118846192964e-08,0.4382434990444337,4.011118846192964e-08,0.3737721598905294,4.011118846192964e-08,1.2
4.011531087667891e-08,1.2,4.011531087667891e-08,0,4.011531087667891e-08,0.5554945267360801,4.011531087667891e-08,0.2285893879206105,4.011531087667891e-08,1.2
4.011909955762119e-08,1.2,4.011909955762119e-08,0,4.011909955762119e-08,0.678205771526318,4.011909955762119e-08,0.129820442380773,4.011909955762119e-08,1.2
