/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y
1.2,1.2,1.2,0.5903524022770666,1.2,0.5903524022770665
1.199,1.199,1.199,0.5903300667650828,1.199,0.5903634014065789
1.198,1.198,1.198,0.5903077246371888,1.198,0.5903744006949406
1.197,1.197,1.197,0.5902853782837002,1.197,0.5903854025893102
1.196,1.196,1.196,0.5902630276663025,1.196,0.5903964071088292
1.195000000000001,1.195000000000001,1.195000000000001,0.5902406727462723,1.195000000000001,0.5904074142728429
1.194000000000001,1.194000000000001,1.194000000000001,0.5902183134844724,1.194000000000001,0.5904184241009054
1.193000000000001,1.193000000000001,1.193000000000001,0.5901959498413438,1.193000000000001,0.5904294366127812
1.192000000000001,1.192000000000001,1.192000000000001,0.5901735817769028,1.192000000000001,0.5904404518284475
1.191000000000001,1.191000000000001,1.191000000000001,0.5901512092507342,1.191000000000001,0.5904514697680991
1.190000000000001,1.190000000000001,1.190000000000001,0.5901288322219862,1.190000000000001,0.5904624904521485
1.189000000000001,1.189000000000001,1.189000000000001,0.5901064506493662,1.189000000000001,0.5904735139012289
1.188000000000001,1.188000000000001,1.188000000000001,0.5900840644911307,1.188000000000001,0.5904845401362014
1.187000000000001,1.187000000000001,1.187000000000001,0.5900616737050859,1.187000000000001,0.5904955691781508
1.186000000000001,1.186000000000001,1.186000000000001,0.5900392782485757,1.186000000000001,0.590506601048395
1.185000000000002,1.185000000000002,1.185000000000002,0.5900168780784814,1.185000000000002,0.5905176357684827
1.184000000000002,1.184000000000002,1.184000000000002,0.589994473151208,1.184000000000002,0.5905286733602029
1.183000000000002,1.183000000000002,1.183000000000002,0.5899720634226887,1.183000000000002,0.5905397138455795
1.182000000000002,1.182000000000002,1.182000000000002,0.5899496488483691,1.182000000000002,0.5905507572468821
1.181000000000002,1.181000000000002,1.181000000000002,0.5899272293832057,1.181000000000002,0.590561803586625
1.180000000000002,1.180000000000002,1.180000000000002,0.5899048049816569,1.180000000000002,0.5905728528875728
1.179000000000002,1.179000000000002,1.179000000000002,0.5898823755976808,1.179000000000002,0.5905839051727395
1.178000000000002,1.178000000000002,1.178000000000002,0.5898599411847232,1.178000000000002,0.5905949604653977
1.177000000000002,1.177000000000002,1.177000000000002,0.5898375016957141,1.177000000000002,0.5906060187890779
1.176000000000003,1.176000000000003,1.176000000000003,0.5898150570830613,1.176000000000003,0.5906170801675725
