/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
0,1.2,0,1.2,0,1.199999928534828,0,3.945726868577041e-08,0,0
6.550628150541493e-12,1.2,6.550628150541493e-12,1.2,6.550628150541493e-12,1.203219420847994,6.550628150541493e-12,0.002508449147324003,6.550628150541493e-12,0.07860753780649792
1.259854689808174e-11,1.2,1.259854689808174e-11,1.2,1.259854689808174e-11,1.204190374911647,1.259854689808174e-11,0.003515115234093859,1.259854689808174e-11,0.1511825627769808
2.469438439316223e-11,1.2,2.469438439316223e-11,1.2,2.469438439316223e-11,1.205592465367415,2.469438439316223e-11,0.008346884379422253,2.469438439316223e-11,0.2963326127179467
3.695651375201501e-11,1.2,3.695651375201501e-11,1.2,3.695651375201501e-11,1.206673407500622,3.695651375201501e-11,0.01957005932716577,3.695651375201501e-11,0.4434781650241801
5.808814353924686e-11,1.2,5.808814353924686e-11,1.2,5.808814353924686e-11,1.208353715104743,5.808814353924686e-11,0.05251598579179337,5.808814353924686e-11,0.6970577224709623
7.904407176962343e-11,1.2,7.904407176962343e-11,1.2,7.904407176962343e-11,1.208846594569865,7.904407176962343e-11,0.09646232581984267,7.904407176962343e-11,0.9485288612354811
1e-10,1.2,1e-10,1.2,1e-10,1.208126435125187,1e-10,0.1482546798300229,1e-10,1.2
1.031803498884367e-10,1.2,1.031803498884367e-10,1.2,1.031803498884367e-10,1.203590016240299,1.031803498884367e-10,0.1492635328640535,1.031803498884367e-10,1.2
1.09437400485838e-10,1.2,1.09437400485838e-10,1.2,1.09437400485838e-10,1.19806449085499,1.09437400485838e-10,0.1509641352236839,1.09437400485838e-10,1.2
1.150591210587197e-10,1.2,1.150591210587197e-10,1.2,1.150591210587197e-10,1.196697748209424,1.150591210587197e-10,0.1516762153667699,1.150591210587197e-10,1.2
1.263025622044833e-10,1.2,1.263025622044833e-10,1.2,1.263025622044833e-10,1.195899657077452,1.263025622044833e-10,0.1518917807018212,1.263025622044833e-10,1.2
1.377129956676214e-10,1.2,1.377129956676214e-10,1.2,1.377129956676214e-10,1.195899025524352,1.377129956676214e-10,0.1519506123680817,1.377129956676214e-10,1.2
1.601972363099595e-10,1.2,1.601972363099595e-10,1.2,1.601972363099595e-10,1.195875199223721,1.601972363099595e-10,0.1519197411186341,1.601972363099595e-10,1.2
1.939642456303505e-10,1.2,1.939642456303505e-10,1.2,1.939642456303505e-10,1.195890941538158,1.939642456303505e-10,0.1519469560106281,1.939642456303505e-10,1.2
2.614982642711326e-10,1.2,2.614982642711326e-10,1.2,2.614982642711326e-10,1.195876210680823,2.614982642711326e-10,0.1519228226666163,2.614982642711326e-10,1.2
3.965663015526968e-10,1.2,3.965663015526968e-10,1.2,3.965663015526968e-10,1.19589037307156,3.965663015526968e-10,0.1519455583430833,3.965663015526968e-10,1.2
6.667023761158251e-10,1.2,6.667023761158251e-10,1.2,6.667023761158251e-10,1.195876509814154,6.667023761158251e-10,0.151923482238181,6.667023761158251e-10,1.2
1.206974525242082e-09,1.2,1.206974525242082e-09,1.2,1.206974525242082e-09,1.195890221192778,1.206974525242082e-09,0.1519452375166521,1.206974525242082e-09,1.2
2.287518823494595e-09,1.2,2.287518823494595e-09,1.2,2.287518823494595e-09,1.195876586190098,2.287518823494595e-09,0.1519236405036841,2.287518823494595e-09,1.2
4.287518823494595e-09,1.2,4.287518823494595e-09,1.2,4.287518823494595e-09,1.19589018188237,4.287518823494595e-09,0.1519451568082597,4.287518823494595e-09,1.2
6.287518823494595e-09,1.2,6.287518823494595e-09,1.2,6.287518823494595e-09,1.195876613805026,6.287518823494595e-09,0.1519236968919965,6.287518823494595e-09,1.2
