/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
1.017020790884761e-08,1.2,1.017020790884761e-08,1.2,1.017020790884761e-08,0.01645571974320161,1.017020790884761e-08,1.187784137803863,1.017020790884761e-08,0.3575050938287008
1.01851039544238e-08,1.2,1.01851039544238e-08,1.2,1.01851039544238e-08,-2.568884285758999e-05,1.01851039544238e-08,1.190116706207666,1.01851039544238e-08,0.1787525469143649
1.02e-08,1.2,1.02e-08,1.2,1.02e-08,-0.004840322865484633,1.02e-08,1.192252902991526,1.02e-08,0
1.020255860348733e-08,1.2,1.020255860348733e-08,1.2,1.020255860348733e-08,-0.001792280533699195,1.020255860348733e-08,1.195778102946919,1.020255860348733e-08,0
1.020767581046199e-08,1.2,1.020767581046199e-08,1.2,1.020767581046199e-08,0.0008455779842028182,1.020767581046199e-08,1.199353531728297,1.020767581046199e-08,0
1.021225221147023e-08,1.2,1.021225221147023e-08,1.2,1.021225221147023e-08,0.0003210056407736447,1.021225221147023e-08,1.199439074801123,1.021225221147023e-08,0
1.022130748767837e-08,1.2,1.022130748767837e-08,1.2,1.022130748767837e-08,0.0001608950038940193,1.022130748767837e-08,1.199728036263927,1.022130748767837e-08,0
1.023018985495303e-08,1.2,1.023018985495303e-08,1.2,1.023018985495303e-08,0.0001233377208608951,1.023018985495303e-08,1.199780484184925,1.023018985495303e-08,0
1.024795458950233e-08,1.2,1.024795458950233e-08,1.2,1.024795458950233e-08,0.0001113712207536191,1.024795458950233e-08,1.199796491419132,1.024795458950233e-08,0
1.028348405860094e-08,1.2,1.028348405860094e-08,1.2,1.028348405860094e-08,0.0001152451095747991,1.028348405860094e-08,1.199795198470631,1.028348405860094e-08,0
1.035454299679817e-08,1.2,1.035454299679817e-08,1.2,1.035454299679817e-08,0.0001118534450402709,1.035454299679817e-08,1.199794872209278,1.035454299679817e-08,0
1.049666087319262e-08,1.2,1.049666087319262e-08,1.2,1.049666087319262e-08,0.0001151596793772366,1.049666087319262e-08,1.199795698073389,1.049666087319262e-08,0
1.078089662598151e-08,1.2,1.078089662598151e-08,1.2,1.078089662598151e-08,0.0001118751601335403,1.078089662598151e-08,1.199794669566195,1.078089662598151e-08,0
1.13493681315593e-08,1.2,1.13493681315593e-08,1.2,1.13493681315593e-08,0.0001151527543865076,1.13493681315593e-08,1.199795789911815,1.13493681315593e-08,0
1.248631114271488e-08,1.2,1.248631114271488e-08,1.2,1.248631114271488e-08,0.0001118777693085002,1.248631114271488e-08,1.199794625786175,1.248631114271488e-08,0
1.448631114271488e-08,1.2,1.448631114271488e-08,1.2,1.448631114271488e-08,0.0001151516036425608,1.448631114271488e-08,1.199795812254965,1.448631114271488e-08,0
1.648631114271488e-08,1.2,1.648631114271488e-08,1.2,1.648631114271488e-08,0.000111878512692048,1.648631114271488e-08,1.199794609825247,1.648631114271488e-08,0
1.848631114271488e-08,1.2,1.848631114271488e-08,1.2,1.848631114271488e-08,0.0001151509244641386,1.848631114271488e-08,1.19979582804841,1.848631114271488e-08,0
2e-08,1.2,2e-08,1.2,2e-08,0.0001118792162382855,2e-08,1.199794591717195,2e-08,0
2.0025e-08,1.2,2.0025e-08,1.2,2.0025e-08,0.01356010343326296,2.0025e-08,1.206763468766602,2.0025e-08,0.3000000000000225
2.004977372318896e-08,1.2,2.004977372318896e-08,1.2,2.004977372318896e-08,0.05010112781468429,2.004977372318896e-08,1.212309588729598,2.004977372318896e-08,0.5972846782674689
2.007488686159448e-08,1.2,2.007488686159448e-08,1.2,2.007488686159448e-08,0.114990490457941,2.007488686159448e-08,1.21392814234569,2.007488686159448e-08,0.8986423391337397
