/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
0,1.2,0,1.2,0,1.199999976080317,0,1.80959112123494e-08,0,0
6.550628150541493e-12,1.2,6.550628150541493e-12,1.2,6.550628150541493e-12,1.204798173795353,6.550628150541493e-12,0.004489826616158006,6.550628150541493e-12,0.07860753780649792
1.259854689808174e-11,1.2,1.259854689808174e-11,1.2,1.259854689808174e-11,1.206296088420274,1.259854689808174e-11,0.006283387758812169,1.259854689808174e-11,0.1511825627769808
2.469438439316223e-11,1.2,2.469438439316223e-11,1.2,2.469438439316223e-11,1.20830164182674,2.469438439316223e-11,0.01254568557307633,2.469438439316223e-11,0.2963326127179467
3.572594567134738e-11,1.2,3.572594567134738e-11,1.2,3.572594567134738e-11,1.209788518120346,3.572594567134738e-11,0.02488419584028442,3.572594567134738e-11,0.4287113480561685
5.362000721516496e-11,1.2,5.362000721516496e-11,1.2,5.362000721516496e-11,1.21239435408524,5.362000721516496e-11,0.05910417301179904,5.362000721516496e-11,0.6434400865819795
7.681000360758249e-11,1.2,7.681000360758249e-11,1.2,7.681000360758249e-11,1.214011492452902,7.681000360758249e-11,0.1204519390227575,7.681000360758249e-11,0.9217200432909898
1e-10,1.2,1e-10,1.2,1e-10,1.213557108961207,1e-10,0.1962508673523383,1e-10,1.2
1.032949302502975e-10,1.2,1.032949302502975e-10,1.2,1.032949302502975e-10,1.207393911725104,1.032949302502975e-10,0.198515847680222,1.032949302502975e-10,1.2
1.097108968127537e-10,1.2,1.097108968127537e-10,1.2,1.097108968127537e-10,1.19929767320753,1.097108968127537e-10,0.2022543929236822,1.097108968127537e-10,1.2
1.156734659686403e-10,1.2,1.156734659686403e-10,1.2,1.156734659686403e-10,1.196399876788896,1.156734659686403e-10,0.2042178373872152,1.156734659686403e-10,1.2
1.271181169103536e-10,1.2,1.271181169103536e-10,1.2,1.271181169103536e-10,1.194251152356821,1.271181169103536e-10,0.2054091829797125,1.271181169103536e-10,1.2
1.384633180454054e-10,1.2,1.384633180454054e-10,1.2,1.384633180454054e-10,1.193888077845067,1.384633180454054e-10,0.2056514768435789,1.384633180454054e-10,1.2
1.584184542918055e-10,1.2,1.584184542918055e-10,1.2,1.584184542918055e-10,1.193794166507627,1.584184542918055e-10,0.2056941924469538,1.584184542918055e-10,1.2
1.853883231544447e-10,1.2,1.853883231544447e-10,1.2,1.853883231544447e-10,1.193796945017777,1.853883231544447e-10,0.2057052186495652,1.853883231544447e-10,1.2
2.393280608797231e-10,1.2,2.393280608797231e-10,1.2,2.393280608797231e-10,1.193793555159052,2.393280608797231e-10,0.2056978710993892,2.393280608797231e-10,1.2
3.472075363302797e-10,1.2,3.472075363302797e-10,1.2,3.472075363302797e-10,1.193796611283487,3.472075363302797e-10,0.2057040197710223,3.472075363302797e-10,1.2
5.62966487231393e-10,1.2,5.62966487231393e-10,1.2,5.62966487231393e-10,1.193793762892411,5.62966487231393e-10,0.2056983886947593,5.62966487231393e-10,1.2
9.944843890336198e-10,1.2,9.944843890336198e-10,1.2,9.944843890336198e-10,1.193796502473129,9.944843890336198e-10,0.2057037772516794,9.944843890336198e-10,1.2
1.857520192638073e-09,1.2,1.857520192638073e-09,1.2,1.857520192638073e-09,1.193793818098414,1.857520192638073e-09,0.2056985062658447,1.857520192638073e-09,1.2
3.58359179984698e-09,1.2,3.58359179984698e-09,1.2,3.58359179984698e-09,1.193796474714684,3.58359179984698e-09,0.2057037193468939,3.58359179984698e-09,1.2
5.58359179984698e-09,1.2,5.58359179984698e-09,1.2,5.58359179984698e-09,1.193793835384223,5.58359179984698e-09,0.2056985419196356,5.58359179984698e-09,1.2
7.583591799846981e-09,1.2,7.583591799846981e-09,1.2,7.583591799846981e-09,1.193796458673664,7.583591799846981e-09,0.2057036864960566,7.583591799846981e-09,1.2
8.841795899923489e-09,1.2,8.841795899923489e-09,1.2,8.841795899923489e-09,1.193793856191013,8.841795899923489e-09,0.2056985841751641,8.841795899923489e-09,1.2
